#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-3A96E3E3549C94FF-12E00A479F422B2B
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:56	Run time	0:01:43:05
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2477 - >Tb927.7.1770	superfamily	286782	45	477	6.09061e-26	110.772	cl16011	MCM_bind superfamily	C	 - 
Q#2479 - >Tb927.7.1500	specific	287566	8	276	9.28765e-134	377.172	pfam10609	ParA	 - 	cl21455
Q#2479 - >Tb927.7.1500	multi-dom	224071	11	252	9.04894e-08	50.8161	COG1149	COG1149	 - 	 - 
Q#2480 - >Tb927.7.1440	specific	143392	149	284	5.39076e-13	64.1155	cd05402	NT_PAP_TUTase	 - 	cl11966
Q#2480 - >Tb927.7.1440	multi-dom	227585	73	444	4.95497e-16	79.0455	COG5260	TRF4	C	 - 
Q#2481 - >Tb927.7.1180	superfamily	302621	64	115	2.18741e-21	81.5306	cl17169	RRM_SF superfamily	NC	 - 
Q#2483 - >Tb927.7.460	specific	239223	71	497	6.40907e-133	388.902	cd02893	FTase	 - 	cl08267
Q#2485 - >Tb927.1.3830	specific	240147	388	577	7.30262e-80	247.898	cd05016	SIS_PGI_2	 - 	cl00389
Q#2485 - >Tb927.1.3830	specific	240146	171	339	7.73013e-76	237.039	cd05015	SIS_PGI_1	 - 	cl00389
Q#2485 - >Tb927.1.3830	multi-dom	234679	48	601	0	971.955	PRK00179	pgi	 - 	 - 
Q#2486 - >Tb927.1.2120	specific	238004	211	532	7.91495e-91	285.38	cd00044	CysPc	 - 	cl00051
Q#2486 - >Tb927.1.2120	specific	286259	77	169	1.05878e-38	137.339	pfam09149	DUF1935	 - 	cl07679
Q#2487 - >Tb927.1.1200	superfamily	294248	208	278	0.000216769	38.138	cl00349	S15_NS1_EPRS_RNA-bind superfamily	 - 	 - 
Q#2489 - >Tb927.3.4640	specific	280212	88	270	1.31535e-36	127.917	pfam01988	VIT1	 - 	cl00278
Q#2490 - >Tb927.3.4320	multi-dom	240364	1	589	0	967.122	PTZ00332	PTZ00332	 - 	 - 
Q#2491 - >Tb927.3.3960	superfamily	302621	26	103	1.47624e-20	83.4267	cl17169	RRM_SF superfamily	 - 	 - 
Q#2491 - >Tb927.3.3960	superfamily	302621	119	204	3.06146e-13	62.9499	cl17169	RRM_SF superfamily	 - 	 - 
Q#2492 - >Tb927.3.3940	superfamily	302621	130	208	7.6215e-21	85.3527	cl17169	RRM_SF superfamily	 - 	 - 
Q#2492 - >Tb927.3.3940	specific	214636	224	292	3.69696e-14	66.0779	smart00360	RRM	 - 	cl17169
Q#2493 - >Tb927.3.3930	superfamily	302621	87	165	3.53739e-21	85.7379	cl17169	RRM_SF superfamily	 - 	 - 
Q#2493 - >Tb927.3.3930	superfamily	302621	181	266	3.11771e-13	63.3351	cl17169	RRM_SF superfamily	 - 	 - 
Q#2495 - >Tb927.3.3630	superfamily	279261	83	180	4.44163e-10	56.75	cl24134	EF_TS superfamily	C	 - 
Q#2495 - >Tb927.3.3630	specific	270461	18	53	3.87183e-09	49.6982	cd14275	UBA_EF-Ts	 - 	cl21463
Q#2497 - >Tb927.3.3450	superfamily	304359	3	174	4.53655e-92	264.259	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2497 - >Tb927.3.3450	multi-dom	272973	17	169	8.01607e-16	69.7081	TIGR00231	small_GTP	 - 	 - 
Q#2498 - >Tb927.3.3130	superfamily	301707	49	113	1.53528e-05	43.0761	cl15755	SAM_superfamily superfamily	 - 	 - 
Q#2498 - >Tb927.3.3130	multi-dom	197735	50	114	3.49983e-05	41.8978	smart00454	SAM	 - 	 - 
Q#2500 - >Tb927.3.800	specific	153125	52	272	2.25462e-89	263.827	cd02434	Nodulin-21_like_3	 - 	cl00278
Q#2501 - >Tb927.3.740	specific	214632	89	112	7.30238e-06	40.3053	smart00356	ZnF_C3H1	 - 	cl11592
Q#2502 - >Tb927.2.6200	superfamily	301621	18	463	2.14425e-86	270.05	cl15430	Nucleoside_tran superfamily	 - 	 - 
Q#2503 - >Tb927.11.14960	superfamily	277559	353	626	3.36022e-13	69.9279	cl21719	Pumilio superfamily	N	 - 
Q#2503 - >Tb927.11.14960	superfamily	277559	34	174	1.63997e-12	67.6167	cl21719	Pumilio superfamily	C	 - 
Q#2504 - >Tb927.11.14880	multi-dom	236766	189	363	1.76997e-07	51.5789	PRK10811	rne	N	 - 
Q#2505 - >Tb927.11.14310	superfamily	294186	9	81	1.69172e-21	78.3273	cl00259	Sm_like superfamily	 - 	 - 
Q#2506 - >Tb927.11.13960	specific	212470	9	83	1.48987e-33	110.743	cd01723	LSm4	 - 	cl00259
Q#2507 - >Tb927.11.13740	superfamily	299850	868	1078	6.21009e-44	156.25	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#2507 - >Tb927.11.13740	superfamily	299141	114	252	6.16609e-06	48.1863	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	NC	 - 
Q#2507 - >Tb927.11.13740	specific	223755	511	595	0.000719954	42.041	COG0683	LivK	C	cl10011
Q#2508 - >Tb927.11.12850	specific	278741	491	710	2.6786e-75	240.596	pfam00326	Peptidase_S9	 - 	cl21494
Q#2508 - >Tb927.11.12850	multi-dom	224684	38	710	0	741.42	COG1770	PtrB	 - 	 - 
Q#2509 - >Tb927.11.12120	superfamily	302621	37	89	1.0489e-14	64.9655	cl17169	RRM_SF superfamily	N	 - 
Q#2510 - >Tb927.11.10810	superfamily	277559	707	856	3.32044e-09	57.9867	cl21719	Pumilio superfamily	N	 - 
Q#2511 - >Tb927.11.10420	superfamily	295390	111	150	4.92917e-11	53.3608	cl02609	Zn-ribbon superfamily	 - 	 - 
Q#2511 - >Tb927.11.10420	multi-dom	224510	42	147	3.80488e-07	44.7543	COG1594	RPB9	 - 	 - 
Q#2512 - >Tb927.11.10340	specific	132718	86	284	2.49338e-25	97.3928	cd07067	HP_PGM_like	 - 	cl11399
Q#2512 - >Tb927.11.10340	multi-dom	240279	1	301	7.75971e-141	398.024	PTZ00122	PTZ00122	 - 	 - 
Q#2513 - >Tb927.11.9810	specific	239516	73	236	4.47051e-34	118.361	cd03424	ADPRase_NUDT5	 - 	cl00447
Q#2514 - >Tb927.11.9530	specific	278665	33	258	1.86911e-117	334.129	pfam00244	14-3-3	 - 	cl02098
Q#2515 - >Tb927.11.9430	superfamily	295464	141	197	0.000519919	36.4137	cl02772	BSD superfamily	 - 	 - 
Q#2516 - >Tb927.11.9220	specific	280095	527	556	0.000893949	36.2492	pfam01851	PC_rep	 - 	cl03383
Q#2516 - >Tb927.11.9220	multi-dom	227446	5	977	0	575.36	COG5116	RPN2	 - 	 - 
Q#2518 - >Tb927.11.8890	specific	132907	37	119	2.52221e-37	120.8	cd07029	RNAP_I_III_AC19	 - 	cl11409
Q#2518 - >Tb927.11.8890	multi-dom	279526	48	83	0.00259945	34.4133	pfam01193	RNA_pol_L	C	 - 
Q#2519 - >Tb927.11.8470	specific	214632	50	69	9.77228e-05	36.8385	smart00356	ZnF_C3H1	 - 	cl11592
Q#2520 - >Tb927.11.8190	specific	238543	135	369	3.42864e-125	358.82	cd01123	Rad51_DMC1_radA	 - 	cl21455
Q#2520 - >Tb927.11.8190	specific	291205	65	110	1.06277e-05	41.3507	pfam14520	HHH_5	 - 	cl22429
Q#2520 - >Tb927.11.8190	multi-dom	185407	37	373	0	563.082	PTZ00035	PTZ00035	 - 	 - 
Q#2521 - >Tb927.11.7840	specific	153088	177	763	0	748.216	cd01679	RNR_I	 - 	cl09939
Q#2521 - >Tb927.11.7840	specific	281475	6	93	3.5157e-08	50.3493	pfam03477	ATP-cone	 - 	cl12279
Q#2521 - >Tb927.11.7840	multi-dom	178056	8	792	0	1321.67	PLN02437	PLN02437	 - 	 - 
Q#2522 - >Tb927.11.7780	specific	237987	188	305	0.00224	36.5236	cd00020	ARM	 - 	cl22454
Q#2523 - >Tb927.11.6160	specific	206670	262	483	1.65615e-125	370.283	cd01883	EF1_alpha	 - 	cl21455
Q#2523 - >Tb927.11.6160	specific	294003	578	684	7.93264e-47	160.028	cd03704	eRF3_C_III	 - 	cl02786
Q#2523 - >Tb927.11.6160	specific	293906	491	572	8.75232e-31	114.119	cd04089	eRF3_II	 - 	cl02787
Q#2523 - >Tb927.11.6160	multi-dom	227581	256	684	4.78539e-160	467.16	COG5256	TEF1	 - 	 - 
Q#2524 - >Tb927.11.5780	specific	279308	867	1273	1.06184e-167	503.172	pfam00940	RNA_pol	 - 	cl20211
Q#2525 - >Tb927.11.5520	specific	240365	1	250	3.12509e-135	379.643	PTZ00333	PTZ00333	 - 	cl21457
Q#2526 - >Tb927.11.3880	superfamily	302596	4	432	3.52587e-94	287.051	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	 - 	 - 
Q#2526 - >Tb927.11.3880	multi-dom	278451	9	433	3.89773e-170	480.18	pfam00022	Actin	 - 	 - 
Q#2527 - >Tb927.11.3620	superfamily	301621	18	435	4.84595e-62	206.107	cl15430	Nucleoside_tran superfamily	 - 	 - 
Q#2528 - >Tb927.11.3290	multi-dom	279749	678	841	2.25658e-05	44.9737	pfam01442	Apolipoprotein	 - 	 - 
Q#2529 - >Tb927.11.2670	specific	290362	188	271	0.000436765	38.4658	pfam13634	Nucleoporin_FG	 - 	cl22446
Q#2529 - >Tb927.11.2670	superfamily	304359	411	473	0.00915556	36.7008	cl21455	P-loop_NTPase superfamily	N	 - 
Q#2531 - >Tb927.11.2440	specific	285260	308	427	1.07621e-30	114.232	pfam07986	TBCC	 - 	cl24204
Q#2532 - >Tb927.11.1980	specific	278689	323	436	5.99904e-08	49.5365	pfam00271	Helicase_C	 - 	cl21455
Q#2532 - >Tb927.11.1980	specific	214632	130	155	2.04793e-07	45.6981	smart00356	ZnF_C3H1	 - 	cl11592
Q#2532 - >Tb927.11.1980	multi-dom	223587	288	488	2.7799e-14	73.671	COG0513	SrmB	N	 - 
Q#2533 - >Tb927.10.15590	specific	278674	79	169	1.57019e-38	126.541	pfam00254	FKBP_C	 - 	cl19519
Q#2533 - >Tb927.10.15590	multi-dom	223619	52	171	2.30005e-50	160.658	COG0545	FkpA	N	 - 
Q#2534 - >Tb927.10.14780	specific	270783	15	282	8.43717e-119	339.882	cd06606	STKc_MAPKKK	 - 	cl21453
Q#2534 - >Tb927.10.14780	multi-dom	214567	17	282	5.46004e-82	246.288	smart00220	S_TKc	 - 	 - 
Q#2535 - >Tb927.10.14720	specific	214620	322	383	1.06574e-08	49.8441	smart00326	SH3	 - 	cl17036
Q#2536 - >Tb927.10.14470	superfamily	295369	66	166	3.01311e-05	46.5592	cl02567	WD40 superfamily	NC	 - 
Q#2537 - >Tb927.10.14140	specific	238178	19	498	0	822.33	cd00288	Pyruvate_Kinase	 - 	cl23794
Q#2537 - >Tb927.10.14140	multi-dom	140321	46	497	0	812.359	PTZ00300	PTZ00300	 - 	 - 
Q#2538 - >Tb927.10.13310	specific	279524	227	298	5.61539e-26	96.3443	pfam01191	RNA_pol_Rpb5_C	 - 	cl00883
Q#2538 - >Tb927.10.13310	superfamily	281816	9	31	0.00417731	34.4084	cl04305	RNA_pol_Rpb5_N superfamily	C	 - 
Q#2538 - >Tb927.10.13310	multi-dom	173356	150	299	9.77479e-19	81.0298	PTZ00061	PTZ00061	N	 - 
Q#2539 - >Tb927.10.12960	specific	206653	15	193	3.30556e-95	274.044	cd01860	Rab5_related	 - 	cl21455
Q#2539 - >Tb927.10.12960	multi-dom	278499	17	194	2.38226e-75	223.92	pfam00071	Ras	 - 	 - 
Q#2540 - >Tb927.10.11730	specific	290574	456	571	0.00183377	37.5182	pfam13863	DUF4200	 - 	cl23765
Q#2541 - >Tb927.10.10830	superfamily	302621	193	260	5.57314e-17	73.0376	cl17169	RRM_SF superfamily	 - 	 - 
Q#2541 - >Tb927.10.10830	multi-dom	223796	193	296	5.6171e-07	48.7898	COG0724	RRM	NC	 - 
Q#2542 - >Tb927.10.10140	superfamily	304388	1	235	1.3149e-08	53.9555	cl21494	Abhydrolase superfamily	 - 	 - 
Q#2543 - >Tb927.10.8560	specific	133306	10	171	4.54184e-97	278.556	cd04106	Rab23_like	 - 	cl21455
Q#2543 - >Tb927.10.8560	multi-dom	278499	11	165	1.78875e-51	163.059	pfam00071	Ras	 - 	 - 
Q#2544 - >Tb927.10.8440	specific	119392	112	495	2.12055e-18	85.4433	cd06174	MFS	 - 	cl21472
Q#2544 - >Tb927.10.8440	multi-dom	278511	39	500	5.43843e-112	338.86	pfam00083	Sugar_tr	 - 	 - 
Q#2545 - >Tb927.10.8230	specific	273454	354	454	1.90775e-46	155.524	TIGR01126	pdi_dom	 - 	cl00388
Q#2545 - >Tb927.10.8230	specific	278513	22	122	7.30347e-40	138.13	pfam00085	Thioredoxin	 - 	cl00388
Q#2545 - >Tb927.10.8230	specific	239280	228	328	8.82609e-14	66.141	cd02982	PDI_b'_family	 - 	cl00388
Q#2545 - >Tb927.10.8230	specific	239279	131	218	1.95636e-12	61.9698	cd02981	PDI_b_family	 - 	cl00388
Q#2545 - >Tb927.10.8230	multi-dom	273457	22	456	2.43574e-95	295.045	TIGR01130	ER_PDI_fam	 - 	 - 
Q#2546 - >Tb927.10.7520	multi-dom	273659	72	495	7.0413e-92	284.175	TIGR01499	folC	 - 	 - 
Q#2548 - >Tb927.10.6410	specific	213253	736	963	1.93012e-121	367.909	cd03286	ABC_MSH6_euk	 - 	cl21455
Q#2548 - >Tb927.10.6410	specific	279898	46	158	5.219e-42	147.732	pfam01624	MutS_I	 - 	cl03286
Q#2548 - >Tb927.10.6410	specific	282977	353	416	3.85914e-22	92.2051	pfam05192	MutS_III	C	cl17822
Q#2548 - >Tb927.10.6410	superfamily	302670	582	672	6.57066e-05	41.4444	cl17822	MutS_III superfamily	 - 	 - 
Q#2548 - >Tb927.10.6410	multi-dom	223327	46	970	1.46083e-150	466.761	COG0249	MutS	 - 	 - 
Q#2549 - >Tb927.10.6400	specific	239460	11	537	0	828.251	cd03344	GroEL	 - 	cl02777
Q#2549 - >Tb927.10.6400	multi-dom	185455	1	544	0	925.47	PTZ00114	PTZ00114	 - 	 - 
Q#2550 - >Tb927.10.6190	specific	143421	49	498	0	743.868	cd07103	ALDH_F5_SSADH_GabD	 - 	cl11961
Q#2551 - >Tb927.10.5700	multi-dom	223003	105	189	0.00295351	36.8724	PHA03169	PHA03169	NC	 - 
Q#2552 - >Tb927.10.5620	specific	240231	20	372	0	692.221	PTZ00019	PTZ00019	 - 	cl21457
Q#2553 - >Tb927.10.5320	specific	279030	197	275	2.00136e-06	45.3503	pfam00636	Ribonuclease_3	 - 	cl00258
Q#2554 - >Tb927.10.4980	specific	270582	263	301	4.26802e-17	72.1785	cd14399	UBA_PLICs	 - 	cl21463
Q#2554 - >Tb927.10.4980	superfamily	294102	1	73	5.6119e-17	72.6446	cl00155	UBQ superfamily	 - 	 - 
Q#2554 - >Tb927.10.4980	specific	128966	152	179	0.00300624	33.7802	smart00727	STI1	C	cl17974
Q#2554 - >Tb927.10.4980	multi-dom	214563	1	71	1.3992e-11	58.0393	smart00213	UBQ	 - 	 - 
Q#2555 - >Tb927.10.4430	superfamily	277559	87	440	3.0263e-83	261.372	cl21719	Pumilio superfamily	 - 	 - 
Q#2556 - >Tb927.10.2410	superfamily	302875	114	562	2.68653e-141	420.461	cl19482	Peptidase_M8 superfamily	 - 	 - 
Q#2557 - >Tb927.10.2100	specific	206670	9	227	1.04639e-157	443.471	cd01883	EF1_alpha	 - 	cl21455
Q#2557 - >Tb927.10.2100	specific	294004	323	426	2.87567e-69	213.979	cd03705	EF1_alpha_III	 - 	cl02786
Q#2557 - >Tb927.10.2100	specific	293894	230	320	5.28883e-61	192.018	cd03693	EF1_alpha_II	 - 	cl02787
Q#2557 - >Tb927.10.2100	multi-dom	185474	1	449	0	944.949	PTZ00141	PTZ00141	 - 	 - 
Q#2558 - >Tb927.10.2010	specific	281689	230	466	4.81381e-84	257.445	pfam03727	Hexokinase_2	 - 	cl08402
Q#2558 - >Tb927.10.2010	specific	278764	36	224	1.76077e-80	246.583	pfam00349	Hexokinase_1	 - 	cl17037
Q#2558 - >Tb927.10.2010	multi-dom	240270	21	471	0	663.683	PTZ00107	PTZ00107	 - 	 - 
Q#2559 - >Tb927.10.1030	specific	240429	1	464	0	871.45	PTZ00472	PTZ00472	 - 	cl08270
Q#2560 - >Tb927.10.540	specific	238167	39	245	1.19699e-72	225.827	cd00268	DEADc	 - 	cl21455
Q#2560 - >Tb927.10.540	specific	278689	269	378	3.43033e-33	119.643	pfam00271	Helicase_C	 - 	cl21455
Q#2560 - >Tb927.10.540	multi-dom	185609	39	421	1.00616e-72	232.795	PTZ00424	PTZ00424	 - 	 - 
Q#2561 - >Tb927.5.4500	specific	206645	3	191	3.68144e-108	306.512	cd00879	Sar1	 - 	cl21455
Q#2561 - >Tb927.5.4500	multi-dom	197556	4	191	2.70709e-92	266.03	smart00178	SAR	 - 	 - 
Q#2562 - >Tb927.5.3030	superfamily	295369	14	260	5.47509e-11	63.508	cl02567	WD40 superfamily	 - 	 - 
Q#2562 - >Tb927.5.3030	specific	279035	1193	1214	0.000435959	37.3315	pfam00641	zf-RanBP	 - 	cl02656
Q#2562 - >Tb927.5.3030	superfamily	304600	1194	1236	0.00460611	35.5041	cl22851	PHD_SF superfamily	 - 	 - 
Q#2562 - >Tb927.5.3030	multi-dom	225201	7	264	1.18206e-13	73.5843	COG2319	WD40	N	 - 
Q#2563 - >Tb927.5.3010	superfamily	294350	275	438	0.00336784	38.5879	cl00516	Restriction_endonuclease_like superfamily	C	 - 
Q#2564 - >Tb927.5.2960	specific	290508	55	175	4.04538e-49	160.274	pfam13793	Pribosyltran_N	 - 	cl16402
Q#2564 - >Tb927.5.2960	superfamily	294217	262	355	1.57331e-15	72.8727	cl00309	PRTases_typeI superfamily	N	 - 
Q#2564 - >Tb927.5.2960	multi-dom	234929	57	372	2.68436e-95	285.859	PRK01259	PRK01259	 - 	 - 
Q#2565 - >Tb927.5.2790	specific	143386	382	669	1.38388e-61	208.974	cd00141	NT_POLXc	 - 	cl11966
Q#2565 - >Tb927.5.2790	multi-dom	214688	318	679	6.72964e-59	202.597	smart00483	POLXc	 - 	 - 
Q#2566 - >Tb927.5.2690	specific	238817	30	259	2.35175e-69	213.553	cd01639	IMPase	 - 	cl00289
Q#2567 - >Tb927.5.2450	specific	281193	1	104	1.7435e-44	159.175	pfam03159	XRN_N	C	cl03915
Q#2568 - >Tb927.5.1520	specific	285025	243	360	2.14866e-22	92.2636	pfam07724	AAA_2	 - 	cl21455
Q#2568 - >Tb927.5.1520	specific	198154	367	454	1.21142e-11	59.3795	smart01086	ClpB_D2-small	 - 	cl11083
Q#2568 - >Tb927.5.1520	specific	99707	66	136	9.29808e-08	50.2223	cd00009	AAA	C	cl21455
Q#2568 - >Tb927.5.1520	superfamily	302627	100	273	1.18662e-05	44.0835	cl17190	NK superfamily	 - 	 - 
Q#2568 - >Tb927.5.1520	multi-dom	235364	51	475	0	613.623	PRK05201	hslU	 - 	 - 
Q#2569 - >Tb927.5.1030	superfamily	294282	30	165	6.02945e-13	60.2865	cl00400	Fe-S_biosyn superfamily	 - 	 - 
Q#2570 - >Tb927.5.930	specific	99780	902	1128	2.66179e-45	161.966	cd06183	cyt_b5_reduct_like	 - 	cl06868
Q#2570 - >Tb927.5.930	specific	280566	51	336	8.45384e-42	151.815	pfam02424	ApbE	 - 	cl19294
Q#2570 - >Tb927.5.930	superfamily	304358	384	864	6.8555e-39	149.45	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#2570 - >Tb927.5.930	multi-dom	140327	1	1137	0	2202.66	PTZ00306	PTZ00306	 - 	 - 
Q#2571 - >Tb927.6.4980	specific	185465	1	133	1.22717e-83	240.534	PTZ00129	PTZ00129	 - 	cl00332
Q#2572 - >Tb927.6.4840	specific	280868	243	385	1.04806e-92	273.088	pfam02773	S-AdoMet_synt_C	 - 	cl03707
Q#2572 - >Tb927.6.4840	specific	280867	116	241	5.25737e-66	204.149	pfam02772	S-AdoMet_synt_M	 - 	cl03706
Q#2572 - >Tb927.6.4840	specific	278846	7	102	4.10196e-60	188.302	pfam00438	S-AdoMet_synt_N	 - 	cl02868
Q#2572 - >Tb927.6.4840	multi-dom	240268	1	397	0	738.752	PTZ00104	PTZ00104	 - 	 - 
Q#2573 - >Tb927.6.4530	superfamily	302621	7	70	7.19179e-10	51.0699	cl17169	RRM_SF superfamily	 - 	 - 
Q#2573 - >Tb927.6.4530	multi-dom	223796	7	131	7.0198e-06	43.0118	COG0724	RRM	NC	 - 
Q#2574 - >Tb927.6.4410	specific	279829	25	352	6.119e-136	389.555	pfam01536	SAM_decarbox	 - 	cl03253
Q#2575 - >Tb927.6.4090	superfamily	295468	14	530	0	531.647	cl02777	chaperonin_like superfamily	 - 	 - 
Q#2575 - >Tb927.6.4090	multi-dom	185455	1	541	0	801.435	PTZ00114	PTZ00114	 - 	 - 
Q#2576 - >Tb927.6.3300	specific	252941	134	410	1.48865e-114	334.765	pfam05007	Mannosyl_trans	 - 	cl21590
Q#2577 - >Tb927.6.1520	specific	240230	1	321	4.52149e-146	411.827	PTZ00016	PTZ00016	 - 	cl00200
Q#2578 - >Tb927.6.1340	specific	140248	1	204	1.30705e-141	393.851	PTZ00221	PTZ00221	 - 	cl00197
Q#2579 - >Tb927.6.1060	specific	278538	126	338	9.63139e-107	313.711	pfam00112	Peptidase_C1	 - 	cl23744
Q#2579 - >Tb927.6.1060	specific	288946	352	411	2.51961e-26	100.243	pfam12131	DUF3586	N	cl13554
Q#2579 - >Tb927.6.1060	specific	214853	41	96	1.08582e-16	72.6614	smart00848	Inhibitor_I29	 - 	cl22448
Q#2579 - >Tb927.6.1060	multi-dom	185513	15	341	9.34441e-139	400.616	PTZ00203	PTZ00203	 - 	 - 
Q#2580 - >Tb927.6.1040	specific	278538	126	338	8.92536e-107	313.711	pfam00112	Peptidase_C1	 - 	cl23744
Q#2580 - >Tb927.6.1040	specific	288946	352	410	1.19414e-25	98.317	pfam12131	DUF3586	N	cl13554
Q#2580 - >Tb927.6.1040	specific	214853	41	96	1.08582e-16	72.6614	smart00848	Inhibitor_I29	 - 	cl22448
Q#2580 - >Tb927.6.1040	multi-dom	185513	15	341	7.84921e-139	400.616	PTZ00203	PTZ00203	 - 	 - 
Q#2581 - >Tb927.6.1000	specific	278538	126	338	9.63139e-107	313.711	pfam00112	Peptidase_C1	 - 	cl23744
Q#2581 - >Tb927.6.1000	specific	288946	352	411	2.51961e-26	100.243	pfam12131	DUF3586	N	cl13554
Q#2581 - >Tb927.6.1000	specific	214853	41	96	1.08582e-16	72.6614	smart00848	Inhibitor_I29	 - 	cl22448
Q#2581 - >Tb927.6.1000	multi-dom	185513	15	341	9.34441e-139	400.616	PTZ00203	PTZ00203	 - 	 - 
Q#2582 - >Tb927.6.960	specific	278538	126	338	9.94923e-107	313.711	pfam00112	Peptidase_C1	 - 	cl23744
Q#2582 - >Tb927.6.960	specific	288946	353	412	2.54163e-26	100.243	pfam12131	DUF3586	N	cl13554
Q#2582 - >Tb927.6.960	specific	214853	41	96	1.08917e-16	72.6614	smart00848	Inhibitor_I29	 - 	cl22448
Q#2582 - >Tb927.6.960	multi-dom	185513	15	341	9.6783e-139	400.616	PTZ00203	PTZ00203	 - 	 - 
Q#2583 - >Tb927.8.6660	superfamily	238064	41	116	3.02018e-07	51.2022	cl23707	LRR_RI superfamily	N	 - 
Q#2584 - >Tb927.8.6540	superfamily	294047	5	204	2.78855e-24	96.6306	cl00057	vWFA superfamily	 - 	 - 
Q#2585 - >Tb927.8.6440	specific	214636	105	183	3.45005e-21	81.1007	smart00360	RRM	 - 	cl17169
Q#2585 - >Tb927.8.6440	multi-dom	223796	94	183	2.35802e-17	76.5242	COG0724	RRM	NC	 - 
Q#2587 - >Tb927.8.5230	superfamily	294131	38	204	1.0819e-47	154.617	cl00197	cyclophilin superfamily	 - 	 - 
Q#2588 - >Tb927.8.5010	multi-dom	240364	19	600	0	967.122	PTZ00332	PTZ00332	 - 	 - 
Q#2589 - >Tb927.8.4620	specific	206640	7	180	7.60211e-72	214.242	cd00154	Rab	 - 	cl21455
Q#2589 - >Tb927.8.4620	multi-dom	197555	7	187	2.09296e-84	246.266	smart00175	RAB	 - 	 - 
Q#2590 - >Tb927.8.4330	superfamily	304359	8	169	2.52319e-89	258.644	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2590 - >Tb927.8.4330	multi-dom	197555	8	170	2.97041e-88	255.896	smart00175	RAB	 - 	 - 
Q#2592 - >Tb927.8.4010	superfamily	302697	86	205	3.50117e-13	69.0961	cl18310	NHL superfamily	N	 - 
Q#2592 - >Tb927.8.4010	superfamily	304388	390	446	0.000320044	42.0682	cl21494	Abhydrolase superfamily	N	 - 
Q#2593 - >Tb927.8.3430	specific	284557	316	494	6.03055e-25	99.512	pfam07162	B9-C2	 - 	cl06268
Q#2596 - >Tb927.8.2000	specific	238907	24	192	6.02923e-109	310.343	cd01926	cyclophilin_ABH_like	 - 	cl00197
Q#2596 - >Tb927.8.2000	superfamily	304375	218	262	0.00402077	34.4359	cl21478	ATP-synt_B superfamily	C	 - 
Q#2597 - >Tb927.8.1550	superfamily	298833	322	402	0.0085151	36.1592	cl09111	Prefoldin superfamily	C	 - 
Q#2597 - >Tb927.8.1550	multi-dom	282940	338	568	2.87133e-05	45.4213	pfam05149	Flagellar_rod	C	 - 
Q#2598 - >Tb927.8.900	superfamily	302621	17	85	4.82245e-06	42.3591	cl17169	RRM_SF superfamily	 - 	 - 
Q#2598 - >Tb927.8.900	specific	240668	138	204	2.64176e-05	40.3661	cd00590	RRM_SF	 - 	cl17169
Q#2599 - >Tb927.7.7420	specific	238552	126	412	1.15373e-178	504.103	cd01132	F1_ATPase_alpha	 - 	cl21455
Q#2599 - >Tb927.7.7420	superfamily	278722	421	497	0.000793971	38.0619	cl08258	ATP-synt_ab_C superfamily	 - 	 - 
Q#2599 - >Tb927.7.7420	multi-dom	140212	1	584	0	1043.85	PTZ00185	PTZ00185	 - 	 - 
Q#2600 - >Tb927.7.7380	specific	197820	16	83	7.85655e-11	51.3418	smart00651	Sm	 - 	cl00259
Q#2601 - >Tb927.7.7260	superfamily	277568	7	364	9.86648e-121	371.913	cl22853	Motor_domain superfamily	 - 	 - 
Q#2601 - >Tb927.7.7260	superfamily	304922	669	785	0.00152823	38.3999	cl23765	iSH2_PI3K_IA_R superfamily	 - 	 - 
Q#2601 - >Tb927.7.7260	multi-dom	278646	22	366	2.93606e-108	338.772	pfam00225	Kinesin	 - 	 - 
Q#2602 - >Tb927.7.7170	superfamily	294043	225	338	3.86972e-18	80.5694	cl00050	CYCLIN superfamily	N	 - 
Q#2603 - >Tb927.7.7040	superfamily	294213	12	263	4.8864e-105	305.416	cl00303	PNP_UDP_1 superfamily	 - 	 - 
Q#2603 - >Tb927.7.7040	multi-dom	223084	6	265	4.23865e-76	232.172	COG0005	XapA	 - 	 - 
Q#2604 - >Tb927.7.6850	specific	271234	123	487	1.83152e-57	198.064	cd15482	Sialidase_non-viral	 - 	cl21531
Q#2604 - >Tb927.7.6850	multi-dom	290570	135	473	6.76011e-75	243.645	pfam13859	BNR_3	 - 	 - 
Q#2605 - >Tb927.7.5990	specific	140234	1	585	0	1099.88	PTZ00207	PTZ00207	 - 	cl21472
Q#2605 - >Tb927.7.5990	multi-dom	284993	30	290	5.32587e-07	50.4922	pfam07690	MFS_1	C	 - 
Q#2606 - >Tb927.7.5920	superfamily	117679	306	373	2.52189e-26	98.8421	cl07661	DUF1930 superfamily	 - 	 - 
