#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-401E4A08A436F4A-117B787A9AD3483
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:38	Run time	0:01:44:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2486 - >Tb927.10.2530	multi-dom	234711	1	209	5.29315e-110	313.24	PRK00279	adk	 - 	 - 
Q#2487 - >Tb927.5.3800	specific	153215	181	356	2.57464e-97	309.427	cd01744	GATase1_CPSase	 - 	cl00020
Q#2487 - >Tb927.5.3800	specific	280881	493	694	3.89974e-93	298.835	pfam02786	CPSase_L_D2	 - 	cl17255
Q#2487 - >Tb927.5.3800	specific	279346	7	145	1.01015e-60	202.555	pfam00988	CPSase_sm_chain	 - 	cl03056
Q#2487 - >Tb927.5.3800	specific	280882	787	912	6.56934e-53	179.9	pfam02787	CPSase_L_D3	 - 	cl19748
Q#2487 - >Tb927.5.3800	superfamily	294173	1307	1428	3.96037e-26	103.533	cl00245	MGS-like superfamily	 - 	 - 
Q#2487 - >Tb927.5.3800	superfamily	294206	1504	1738	3.89408e-25	108.39	cl00292	AANH_like superfamily	C	 - 
Q#2487 - >Tb927.5.3800	superfamily	302634	1038	1224	1.71824e-20	90.4416	cl17255	ATP-grasp_4 superfamily	 - 	 - 
Q#2487 - >Tb927.5.3800	superfamily	304358	926	1007	0.0068687	37.1313	cl21454	NADB_Rossmann superfamily	C	 - 
Q#2487 - >Tb927.5.3800	multi-dom	273581	370	1430	0	1632.78	TIGR01369	CPSaseII_lrg	 - 	 - 
Q#2487 - >Tb927.5.3800	multi-dom	273580	7	361	1.83585e-160	492.912	TIGR01368	CPSaseIIsmall	 - 	 - 
Q#2488 - >Tb927.8.3200	specific	291338	597	835	9.78093e-52	180.387	pfam14666	RICTOR_M	 - 	cl20621
Q#2488 - >Tb927.8.3200	superfamily	291336	139	377	1.38041e-11	65.9445	cl20619	RICTOR_N superfamily	 - 	 - 
Q#2488 - >Tb927.8.3200	specific	291335	844	949	2.2261e-10	57.6082	pfam14663	RasGEF_N_2	 - 	cl24274
Q#2488 - >Tb927.8.3200	superfamily	291340	1149	1215	0.00109448	37.3929	cl20622	RICTOR_V superfamily	 - 	 - 
Q#2490 - >Tb927.9.17060	superfamily	287612	85	156	0.000110231	38.1598	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#2493 - >Tb927.11.14890	superfamily	301300	289	484	1.37545e-14	71.5383	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#2493 - >Tb927.11.14890	multi-dom	227539	102	466	6.69534e-09	57.2963	COG5214	POL12	N	 - 
Q#2495 - >Tb927.9.18100	superfamily	279282	32	295	2.00235e-22	94.0145	cl03014	Trypan_glycop superfamily	C	 - 
Q#2497 - >Tb927.10.7700	superfamily	304359	75	300	1.72071e-57	191.61	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2497 - >Tb927.10.7700	specific	279410	391	593	2.68367e-36	133.924	pfam01061	ABC2_membrane	 - 	cl21474
Q#2497 - >Tb927.10.7700	multi-dom	273361	92	667	2.83167e-122	375.539	TIGR00955	3a01204	 - 	 - 
Q#2498 - >Tb927.1.2160	specific	286259	12	115	4.30154e-37	120.39	pfam09149	DUF1935	 - 	cl07679
Q#2499 - >Tb927.3.470	specific	289949	23	355	4.44418e-24	101.853	pfam13206	VSG_B	 - 	cl20486
Q#2499 - >Tb927.3.470	specific	287612	400	505	6.91287e-18	77.8354	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#2501 - >Tb927.9.7870	superfamily	302596	118	200	0.000812615	39.0853	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	N	 - 
Q#2502 - >Tb927.10.7300	superfamily	299775	14	61	0.000675219	35.2988	cl11555	DUF1129 superfamily	C	 - 
Q#2503 - >Tb927.5.5190	specific	289949	16	353	1.79161e-28	114.564	pfam13206	VSG_B	 - 	cl20486
Q#2503 - >Tb927.5.5190	specific	287612	393	487	8.02526e-18	77.4502	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#2504 - >Tb927.9.17880	superfamily	289591	299	341	0.00461057	36.7155	cl15115	Nipped-B_C superfamily	N	 - 
Q#2505 - >Tb927.7.1010	superfamily	294274	48	105	8.59314e-05	37.9044	cl00388	Thioredoxin_like superfamily	 - 	 - 
Q#2506 - >Tb927.8.4000	superfamily	304357	166	493	2.96425e-96	296.056	cl21453	PKc_like superfamily	 - 	 - 
Q#2506 - >Tb927.8.4000	multi-dom	223733	132	617	9.06739e-71	236.824	COG0661	AarF	 - 	 - 
Q#2507 - >Tb927.7.1290	specific	286513	59	183	3.02124e-47	151.354	pfam09430	DUF2012	 - 	cl21470
Q#2508 - >Tb927.11.11180	multi-dom	236085	44	96	0.00232127	36.1853	PRK07740	PRK07740	NC	 - 
Q#2509 - >Tb927.6.2860	specific	238121	130	453	4.36866e-42	149.408	cd00200	WD40	 - 	cl02567
Q#2509 - >Tb927.6.2860	multi-dom	225201	120	404	2.72954e-25	106.711	COG2319	WD40	N	 - 
Q#2510 - >Tb927.7.7200	multi-dom	223021	505	876	0.000111575	46.4701	PHA03247	PHA03247	N	 - 
Q#2512 - >Tb927.11.12970	multi-dom	283546	56	136	0.00303409	38.3252	pfam05914	RIB43A	NC	 - 
Q#2513 - >Tb927.11.14690	multi-dom	287245	58	185	1.25889e-10	59.8723	pfam10243	MIP-T3	C	 - 
Q#2513 - >Tb927.11.14690	multi-dom	227596	123	266	0.00832772	36.1304	COG5271	MDN1	N	 - 
Q#2515 - >Tb927.7.540	specific	278647	324	390	1.79996e-24	94.4575	pfam00226	DnaJ	 - 	cl02542
Q#2515 - >Tb927.7.540	multi-dom	223560	323	391	2.55144e-22	96.5403	COG0484	DnaJ	C	 - 
Q#2516 - >Tb927.8.2030	multi-dom	224117	188	419	0.000122888	43.1644	COG1196	Smc	C	 - 
Q#2516 - >Tb927.8.2030	multi-dom	224117	11	300	0.00120681	39.6976	COG1196	Smc	C	 - 
Q#2518 - >Tb927.4.3920	superfamily	301714	82	232	2.73608e-12	64.2084	cl15787	SEC14 superfamily	 - 	 - 
Q#2522 - >Tb927.7.3620	superfamily	294020	10	363	0	557.382	cl00015	nt_trans superfamily	 - 	 - 
Q#2522 - >Tb927.7.3620	superfamily	294020	419	665	7.13602e-27	110.725	cl00015	nt_trans superfamily	 - 	 - 
Q#2522 - >Tb927.7.3620	multi-dom	173541	9	697	0	1326.45	PTZ00348	PTZ00348	 - 	 - 
Q#2524 - >Tb927.1.1890	superfamily	304359	582	610	0.00880731	36.4193	cl21455	P-loop_NTPase superfamily	C	 - 
Q#2525 - >Tb927.6.5480	specific	289949	24	335	1.67672e-26	108.401	pfam13206	VSG_B	 - 	cl20486
Q#2525 - >Tb927.6.5480	superfamily	287612	380	444	0.00213683	36.2338	cl11264	Trypan_glycop_C superfamily	 - 	 - 
Q#2527 - >Tb927.3.4150	superfamily	295369	228	295	0.000464659	40.396	cl02567	WD40 superfamily	NC	 - 
Q#2527 - >Tb927.3.4150	multi-dom	225201	226	320	0.000175749	42.3831	COG2319	WD40	NC	 - 
Q#2528 - >Tb927.5.3070	specific	214546	110	153	1.63362e-10	54.8225	smart00184	RING	 - 	cl17238
Q#2529 - >Tb927.11.9910	multi-dom	290150	218	297	2.63e-08	48.8622	pfam13414	TPR_11	 - 	 - 
Q#2529 - >Tb927.11.9910	multi-dom	290150	269	330	5.27013e-05	39.6174	pfam13414	TPR_11	 - 	 - 
Q#2530 - >Tb927.11.12440	specific	281165	14	119	4.76926e-14	66.4044	pfam03126	Plus-3	 - 	cl02186
Q#2530 - >Tb927.11.12440	specific	290631	343	384	7.3299e-11	55.8558	pfam13920	zf-C3HC4_3	 - 	cl17238
Q#2531 - >Tb927.4.3990	superfamily	294310	43	484	0	622.657	cl00456	SLC5-6-like_sbd superfamily	 - 	 - 
Q#2531 - >Tb927.4.3990	multi-dom	223884	82	472	2.12939e-22	97.722	COG0814	SdaC	 - 	 - 
Q#2532 - >Tb927.9.8810	superfamily	238064	40	172	2.45064e-09	53.8986	cl23707	LRR_RI superfamily	N	 - 
Q#2533 - >Tb927.5.2230	specific	281686	10	104	3.09317e-10	51.6009	pfam03724	META	 - 	cl01245
Q#2535 - >Tb927.11.810	multi-dom	290150	131	195	0.00138378	36.5358	pfam13414	TPR_11	 - 	 - 
Q#2536 - >Tb927.3.710	specific	128983	433	483	3.68024e-14	65.7782	smart00744	RINGv	 - 	cl17238
Q#2537 - >Tb927.6.4380	superfamily	282303	180	263	1.50643e-10	56.7748	cl04510	DUF544 superfamily	 - 	 - 
Q#2538 - >Tb927.6.3700	specific	280206	127	251	1.79141e-18	77.0946	pfam01981	PTH2	 - 	cl19212
Q#2540 - >Tb927.9.1210	specific	287612	44	151	7.30072e-14	62.0422	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#2541 - >Tb927.7.3880	specific	271035	382	772	1.93683e-136	402.417	cd14133	PKc_DYRK_like	 - 	cl21453
Q#2541 - >Tb927.7.3880	multi-dom	214567	450	653	1.03502e-50	176.566	smart00220	S_TKc	 - 	 - 
Q#2544 - >Tb927.6.3980	superfamily	238064	41	156	5.56308e-05	42.3426	cl23707	LRR_RI superfamily	N	 - 
Q#2545 - >Tb927.10.15440	multi-dom	224117	52	237	0.00059618	39.6976	COG1196	Smc	C	 - 
Q#2546 - >Tb927.10.16370	specific	289949	21	377	2.04016e-50	173.885	pfam13206	VSG_B	 - 	cl20486
Q#2546 - >Tb927.10.16370	superfamily	287612	417	466	1.60324e-08	50.8714	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#2547 - >Tb927.8.5420	superfamily	302624	280	372	1.78952e-14	70.7543	cl17173	AdoMet_MTases superfamily	N	 - 
Q#2550 - >Tb927.10.4020	superfamily	302624	76	196	1.035e-07	49.268	cl17173	AdoMet_MTases superfamily	N	 - 
Q#2551 - >Tb927.10.890	specific	276812	41	380	2.41828e-100	325.364	cd00106	KISc	 - 	cl22853
Q#2551 - >Tb927.10.890	specific	290574	2171	2254	4.63185e-06	46.763	pfam13863	DUF4200	 - 	cl23765
Q#2551 - >Tb927.10.890	specific	290574	442	534	5.46184e-05	43.6814	pfam13863	DUF4200	 - 	cl23765
Q#2551 - >Tb927.10.890	multi-dom	278646	45	383	7.06148e-102	329.528	pfam00225	Kinesin	 - 	 - 
Q#2552 - >Tb927.8.8110	multi-dom	291927	216	296	0.00254545	38.6677	pfam15279	SOBP	NC	 - 
Q#2553 - >Tb927.7.5410	superfamily	294248	560	577	0.00501111	35.4416	cl00349	S15_NS1_EPRS_RNA-bind superfamily	NC	 - 
Q#2554 - >Tb927.9.1120	superfamily	304462	9	109	6.13758e-22	86.8708	cl21608	Galactosyl_T superfamily	C	 - 
Q#2555 - >Tb927.5.288b	specific	240303	17	246	4.65727e-128	360.455	PTZ00170	PTZ00170	 - 	cl21457
Q#2556 - >Tb927.9.960	superfamily	279282	5	270	4.11145e-10	58.9613	cl03014	Trypan_glycop superfamily	C	 - 
Q#2557 - >Tb927.7.2340	specific	185442	8	150	1.69299e-92	263.038	PTZ00096	PTZ00096	 - 	cl00350
Q#2562 - >Tb927.2.1160	superfamily	302859	184	329	1.46022e-80	250.634	cl19421	RHSP superfamily	C	 - 
Q#2563 - >Tb927.11.15880	specific	240428	1	133	9.73301e-77	222.422	PTZ00471	PTZ00471	 - 	cl00354
Q#2563 - >Tb927.11.15880	multi-dom	225074	1	125	1.38925e-11	56.2681	COG2163	RPL14A	 - 	 - 
Q#2564 - >Tb927.10.5070	specific	260002	42	256	1.71189e-86	257.832	cd07181	RNase_HII_eukaryota_like	 - 	cl14782
Q#2568 - >Tb927.5.1560	superfamily	304359	116	329	1.68979e-65	214.656	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2568 - >Tb927.5.1560	specific	278689	410	518	7.44791e-31	115.406	pfam00271	Helicase_C	 - 	cl21455
Q#2568 - >Tb927.5.1560	multi-dom	214692	127	338	1.0002e-41	149.565	smart00487	DEXDc	 - 	 - 
Q#2573 - >Tb927.8.6820	superfamily	304377	70	361	3.57484e-26	105.459	cl21481	malate_synt superfamily	 - 	 - 
Q#2575 - >Tb927.7.1600	specific	133448	118	292	3.11451e-76	228.979	cd01080	NAD_bind_m-THF_DH_Cyclohyd	 - 	cl21454
Q#2575 - >Tb927.7.1600	specific	279147	6	123	2.10116e-47	153.326	pfam00763	THF_DHG_CYH	 - 	cl08290
Q#2575 - >Tb927.7.1600	multi-dom	178131	2	295	2.7409e-113	328.005	PLN02516	PLN02516	 - 	 - 
Q#2576 - >Tb927.7.4820	superfamily	294671	100	126	0.00126446	33.8084	cl01066	Trm112p superfamily	N	 - 
Q#2577 - >Tb927.7.4710	superfamily	294304	162	272	1.29652e-15	70.8588	cl00447	Nudix_Hydrolase superfamily	 - 	 - 
Q#2577 - >Tb927.7.4710	specific	288621	43	141	2.49923e-13	64.106	pfam11788	MRP-L46	 - 	cl13266
Q#2579 - >Tb927.11.16910	specific	206686	468	806	8.49031e-137	409.695	cd01899	Ygr210	 - 	cl21455
Q#2579 - >Tb927.11.16910	specific	281892	19	234	7.10928e-53	182.092	pfam03959	FSH1	 - 	cl21494
Q#2579 - >Tb927.11.16910	specific	283440	260	323	5.37171e-06	44.99	pfam05773	RWD	C	cl02687
Q#2579 - >Tb927.11.16910	multi-dom	223091	466	867	9.74159e-39	146.941	COG0012	GTP1	 - 	 - 
Q#2579 - >Tb927.11.16910	multi-dom	223999	91	240	0.000280946	42.3898	COG1073	FrsA	N	 - 
Q#2581 - >Tb927.1.820	specific	290565	81	119	9.01027e-07	44.1087	pfam13854	Kelch_5	 - 	cl02701
Q#2581 - >Tb927.1.820	specific	290151	40	90	2.29235e-05	40.3826	pfam13415	Kelch_3	 - 	cl02701
Q#2581 - >Tb927.1.820	specific	290151	199	257	0.000213953	37.301	pfam13415	Kelch_3	 - 	cl02701
Q#2581 - >Tb927.1.820	specific	290565	246	278	0.00163227	34.8639	pfam13854	Kelch_5	 - 	cl02701
Q#2585 - >Tb927.7.4300	specific	279040	313	359	7.77435e-07	44.5257	pfam00646	F-box	 - 	cl02535
Q#2586 - >Tb927.11.14130	superfamily	260714	84	129	5.6509e-11	54.1258	cl00945	Ribosomal_L18ae superfamily	N	 - 
Q#2587 - >Tb927.9.7170	superfamily	299132	14	101	9.81073e-27	101.738	cl09943	Ribosomal_L29_HIP superfamily	 - 	 - 
Q#2588 - >Tb927.11.12710	specific	289949	17	300	1.69697e-36	135.365	pfam13206	VSG_B	 - 	cl20486
Q#2588 - >Tb927.11.12710	multi-dom	140295	7	419	1.73163e-26	109.612	PTZ00269	PTZ00269	 - 	 - 
Q#2589 - >Tb927.10.12010	multi-dom	184287	76	122	0.00332638	34.721	PRK13735	PRK13735	NC	 - 
Q#2591 - >Tb927.4.4530	specific	293931	1018	1140	3.06664e-06	45.8847	cd11709	SPRY	 - 	cl02614
Q#2593 - >Tb927.8.3370	specific	282461	7	161	2.33056e-45	145.722	pfam04603	Mog1	 - 	cl00169
Q#2598 - >Tb927.11.19870	specific	279282	9	379	7.33559e-79	250.02	pfam00913	Trypan_glycop	 - 	cl03014
Q#2598 - >Tb927.11.19870	specific	287612	414	514	2.67416e-17	75.9094	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#2599 - >Tb927.4.3610	superfamily	301300	1	201	1.31298e-113	324.678	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#2599 - >Tb927.4.3610	multi-dom	278574	12	201	1.95192e-26	98.9969	pfam00149	Metallophos	 - 	 - 
Q#2600 - >Tb927.11.7950	superfamily	304379	31	218	7.42868e-29	110.391	cl21483	PTPc superfamily	 - 	 - 
Q#2601 - >Tb927.10.2130	specific	285862	126	210	1.48875e-18	79.6277	pfam08700	Vps51	 - 	cl22951
Q#2601 - >Tb927.10.2130	superfamily	302817	166	260	0.000716677	40.2787	cl19297	Dor1 superfamily	C	 - 
Q#2604 - >Tb927.8.6140	specific	279660	128	176	1.27316e-07	46.4514	pfam01344	Kelch_1	 - 	cl02701
Q#2604 - >Tb927.8.6140	specific	290151	36	88	1.1962e-06	43.8494	pfam13415	Kelch_3	 - 	cl02701
Q#2604 - >Tb927.8.6140	specific	290154	181	226	0.000572434	36.0388	pfam13418	Kelch_4	 - 	cl02701
Q#2604 - >Tb927.8.6140	specific	279660	79	110	0.000777513	35.6658	pfam01344	Kelch_1	C	cl02701
Q#2605 - >Tb927.10.9380	superfamily	294102	470	541	1.82521e-10	56.1551	cl00155	UBQ superfamily	 - 	 - 
Q#2605 - >Tb927.10.9380	superfamily	295422	286	342	1.29921e-08	50.5418	cl02662	SEP superfamily	C	 - 
Q#2607 - >Tb927.6.5830	superfamily	279282	16	80	1.11486e-10	61.6577	cl03014	Trypan_glycop superfamily	C	 - 
Q#2610 - >Tb927.7.2420	specific	271039	54	442	2.46062e-139	401.881	cd14137	STKc_GSK3	 - 	cl21453
Q#2610 - >Tb927.7.2420	multi-dom	214567	58	439	1.87858e-63	205.842	smart00220	S_TKc	 - 	 - 
Q#2612 - >Tb927.11.18490	specific	289949	28	340	5.88605e-43	150.773	pfam13206	VSG_B	 - 	cl20486
Q#2613 - >Tb927.6.880	superfamily	287267	8	58	0.00563152	37.7689	cl10947	DUF2217 superfamily	N	 - 
Q#2614 - >Tb927.7.7160	superfamily	304379	557	771	6.82776e-13	65.3225	cl21483	PTPc superfamily	C	 - 
Q#2615 - >Tb927.5.2530	specific	290437	542	769	1.29068e-123	375.034	pfam13718	GNAT_acetyltr_2	 - 	cl17182
Q#2615 - >Tb927.5.2530	specific	282921	304	501	2.32645e-67	222.035	pfam05127	Helicase_RecD	 - 	cl21455
Q#2615 - >Tb927.5.2530	specific	285542	125	219	3.70314e-41	144.605	pfam08351	DUF1726	 - 	cl07096
Q#2615 - >Tb927.5.2530	specific	290444	785	931	2.92147e-19	82.7182	pfam13725	tRNA_bind_2	 - 	cl16364
Q#2615 - >Tb927.5.2530	multi-dom	224361	37	949	4.02454e-165	503.063	COG1444	TmcA	 - 	 - 
Q#2618 - >Tb927.11.16410	superfamily	304361	116	440	0.00221905	39.0025	cl21457	TIM_phosphate_binding superfamily	 - 	 - 
Q#2618 - >Tb927.11.16410	multi-dom	173571	1	496	0	812.569	PTZ00378	PTZ00378	 - 	 - 
Q#2620 - >Tb927.5.1150	specific	238005	60	194	9.77094e-31	116.283	cd00046	DEXDc	 - 	cl21455
Q#2620 - >Tb927.5.1150	specific	214852	442	526	3.85657e-24	95.4129	smart00847	HA2	 - 	cl04503
Q#2620 - >Tb927.5.1150	specific	285018	561	675	1.27786e-21	89.3152	pfam07717	OB_NTP_bind	 - 	cl06657
Q#2620 - >Tb927.5.1150	specific	197757	288	372	2.59626e-14	67.2369	smart00490	HELICc	 - 	cl21455
Q#2620 - >Tb927.5.1150	multi-dom	214692	50	221	5.2689e-25	101.8	smart00487	DEXDc	 - 	 - 
Q#2623 - >Tb927.11.10730	specific	278689	839	953	2.05424e-28	109.242	pfam00271	Helicase_C	 - 	cl21455
Q#2623 - >Tb927.11.10730	specific	238005	259	398	4.34229e-24	98.1783	cd00046	DEXDc	 - 	cl21455
Q#2623 - >Tb927.11.10730	multi-dom	278600	242	529	8.41313e-94	301.169	pfam00176	SNF2_N	 - 	 - 
Q#2623 - >Tb927.11.10730	multi-dom	279749	94	181	0.00288484	38.4253	pfam01442	Apolipoprotein	C	 - 
Q#2626 - >Tb927.1.410	superfamily	302859	27	577	6.98439e-87	284.414	cl19421	RHSP superfamily	C	 - 
Q#2629 - >Tb927.11.16840.2	multi-dom	292370	194	395	0.000544308	41.9803	pfam15742	DUF4686	N	 - 
Q#2630 - >Tb927.5.4270	specific	238167	64	268	1.97953e-69	226.597	cd00268	DEADc	 - 	cl21455
Q#2630 - >Tb927.5.4270	specific	278689	293	405	1.61649e-26	103.079	pfam00271	Helicase_C	 - 	cl21455
Q#2630 - >Tb927.5.4270	specific	290667	457	501	7.20243e-09	51.2381	pfam13959	DUF4217	N	cl16500
Q#2630 - >Tb927.5.4270	multi-dom	214692	77	268	1.73799e-44	157.654	smart00487	DEXDc	 - 	 - 
Q#2631 - >Tb927.11.6740	superfamily	277559	458	641	4.04609e-11	63.3795	cl21719	Pumilio superfamily	C	 - 
Q#2633 - >Tb927.3.3300	multi-dom	235401	86	244	0.00012365	44.0701	PRK05306	infB	C	 - 
Q#2634 - >Tb927.11.4470	specific	270904	26	278	0	542.998	cd14002	STKc_STK36	 - 	cl21453
Q#2634 - >Tb927.11.4470	specific	237987	950	1067	1.41212e-14	70.0359	cd00020	ARM	 - 	cl22454
Q#2634 - >Tb927.11.4470	specific	237987	882	982	0.000595182	39.6052	cd00020	ARM	 - 	cl22454
Q#2634 - >Tb927.11.4470	multi-dom	214567	28	278	9.65761e-105	327.95	smart00220	S_TKc	 - 	 - 
Q#2638 - >Tb927.6.330	specific	278633	895	1107	2.52667e-58	197.467	pfam00211	Guanylate_cyc	 - 	cl11967
Q#2638 - >Tb927.6.330	superfamily	299141	132	432	2.10609e-09	59.1324	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#2639 - >Tb927.9.800	superfamily	304462	25	316	1.18725e-82	254.433	cl21608	Galactosyl_T superfamily	 - 	 - 
Q#2640 - >Tb927.11.4980	superfamily	304359	13	224	2.23905e-43	152.639	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2640 - >Tb927.11.4980	specific	238034	266	443	2.18344e-18	80.3596	cd00079	HELICc	 - 	cl21455
Q#2640 - >Tb927.11.4980	multi-dom	223587	11	587	1.55887e-71	237.766	COG0513	SrmB	 - 	 - 
Q#2641 - >Tb927.9.10960	superfamily	304359	29	239	4.36973e-60	199.248	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2641 - >Tb927.9.10960	specific	238034	261	394	6.62298e-33	121.961	cd00079	HELICc	 - 	cl21455
Q#2641 - >Tb927.9.10960	specific	290667	497	555	6.48342e-15	68.1868	pfam13959	DUF4217	 - 	cl16500
Q#2641 - >Tb927.9.10960	multi-dom	214692	36	245	8.45473e-35	129.919	smart00487	DEXDc	 - 	 - 
Q#2642 - >Tb927.3.2150	superfamily	294085	85	254	5.67946e-13	66.5811	cl00120	PP2Cc superfamily	 - 	 - 
Q#2643 - >Tb927.11.13900	specific	238008	35	92	1.16304e-07	45.6165	cd00051	EFh	 - 	cl08302
Q#2643 - >Tb927.11.13900	superfamily	298682	108	180	2.11479e-05	39.4533	cl08302	EFh superfamily	 - 	 - 
Q#2643 - >Tb927.11.13900	multi-dom	185503	26	182	2.89666e-36	122.49	PTZ00183	PTZ00183	 - 	 - 
Q#2644 - >Tb927.8.6910	superfamily	294131	38	162	4.39987e-16	70.327	cl00197	cyclophilin superfamily	 - 	 - 
Q#2645 - >Tb927.7.1270	multi-dom	185275	174	256	0.000272953	41.2051	PRK15377	PRK15377	NC	 - 
Q#2647 - >Tb927.8.7430	superfamily	280480	8	70	5.15464e-13	56.0266	cl03535	UCR_hinge superfamily	 - 	 - 
Q#2648 - >Tb927.5.420	specific	288563	7	285	1.61365e-79	243.874	pfam11727	ISG65-75	 - 	cl19916
Q#2649 - >Tb927.11.17140	superfamily	279282	27	388	7.27536e-11	62.4281	cl03014	Trypan_glycop superfamily	 - 	 - 
Q#2649 - >Tb927.11.17140	superfamily	287612	417	482	7.92477e-08	48.9454	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#2651 - >Tb927.8.8100	superfamily	304462	59	368	9.11212e-84	259.055	cl21608	Galactosyl_T superfamily	 - 	 - 
Q#2652 - >Tb927.7.5660	multi-dom	274009	50	346	1.6852e-06	49.6811	TIGR02169	SMC_prok_A	NC	 - 
Q#2656 - >Tb927.9.16670	superfamily	287612	394	469	2.82467e-07	47.4046	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#2656 - >Tb927.9.16670	superfamily	279282	84	328	0.000282862	41.6273	cl03014	Trypan_glycop superfamily	N	 - 
Q#2658 - >Tb927.7.4480	specific	238608	3	106	4.14184e-51	156.613	cd01277	HINT_subgroup	 - 	cl00228
Q#2659 - >Tb11.1480	superfamily	287612	439	478	0.000226478	39.3154	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#2660 - >Tb927.10.8870	superfamily	305162	19	85	0.00498883	34.7915	cl24005	DUF2570 superfamily	N	 - 
Q#2660 - >Tb927.10.8870	multi-dom	286771	1	268	2.55792e-08	52.6323	pfam09728	Taxilin	 - 	 - 
Q#2661 - >Tb927.10.1200	specific	282100	185	319	3.3849e-32	115.362	pfam04194	PDCD2_C	 - 	cl04443
Q#2661 - >Tb927.10.1200	superfamily	295646	153	213	0.00752345	35.6657	cl03075	GrpE superfamily	C	 - 
Q#2662 - >Tb927.5.570	multi-dom	282904	1558	1840	5.8707e-05	46.8332	pfam05109	Herpes_BLLF1	N	 - 
Q#2662 - >Tb927.5.570	multi-dom	240411	285	451	0.000386692	44.2258	PTZ00419	PTZ00419	N	 - 
Q#2664 - >Tb927.10.16110	superfamily	295369	161	376	9.97404e-12	63.508	cl02567	WD40 superfamily	N	 - 
Q#2664 - >Tb927.10.16110	multi-dom	225201	39	376	1.84682e-07	51.2427	COG2319	WD40	N	 - 
Q#2668 - >Tb927.8.4600	specific	290631	282	331	4.22784e-08	47.7666	pfam13920	zf-C3HC4_3	 - 	cl17238
Q#2669 - >Tb927.11.16000	specific	176648	104	346	1.60521e-31	115.476	cd06127	DEDDh	 - 	cl10012
Q#2669 - >Tb927.11.16000	multi-dom	223916	98	350	2.47261e-27	106.853	COG0847	DnaQ	C	 - 
Q#2670 - >Tb927.10.11000	superfamily	294071	301	327	0.00535808	33.4124	cl00097	KAZAL_FS superfamily	N	 - 
Q#2671 - >Tb927.8.6830	superfamily	277568	492	742	5.43211e-39	147.787	cl22853	Motor_domain superfamily	N	 - 
Q#2671 - >Tb927.8.6830	superfamily	277568	212	277	5.02282e-11	65.0581	cl22853	Motor_domain superfamily	C	 - 
Q#2672 - >Tb927.7.3340	specific	280753	161	457	3.11379e-45	157.795	pfam02636	Methyltransf_28	 - 	cl17173
Q#2673 - >Tb927.11.16340	specific	197981	59	101	1.62412e-06	45.3121	smart00913	IBN_N	N	cl04271
Q#2673 - >Tb927.11.16340	specific	290247	440	488	0.000146063	39.2825	pfam13513	HEAT_EZ	 - 	cl22454
Q#2673 - >Tb927.11.16340	specific	290247	396	447	0.000614904	37.7417	pfam13513	HEAT_EZ	 - 	cl22454
Q#2673 - >Tb927.11.16340	multi-dom	290374	429	503	0.00392623	36.1497	pfam13646	HEAT_2	 - 	 - 
Q#2674 - >Tb927.11.7860	specific	291233	198	310	6.38993e-21	87.6807	pfam14551	MCM_N	 - 	cl20563
Q#2674 - >Tb927.11.7860	superfamily	304359	520	659	5.69738e-06	45.3524	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2674 - >Tb927.11.7860	superfamily	291055	703	760	0.00401684	36.0715	cl16825	DUF4404 superfamily	C	 - 
Q#2674 - >Tb927.11.7860	multi-dom	214631	291	841	0	631.604	smart00350	MCM	 - 	 - 
Q#2675 - >Tb927.6.4760	superfamily	283456	371	781	1.41226e-10	62.5975	cl05390	Tcp11 superfamily	 - 	 - 
Q#2678 - >Tb927.11.12590	superfamily	304416	14	198	9.6663e-32	114.31	cl21536	Rhomboid superfamily	 - 	 - 
Q#2681 - >Tb927.11.14300	superfamily	295369	218	488	1.68667e-12	66.9748	cl02567	WD40 superfamily	 - 	 - 
Q#2681 - >Tb927.11.14300	multi-dom	225201	193	497	2.96236e-14	73.9695	COG2319	WD40	 - 	 - 
