#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-C9462657F40EF08-378D0F774F201E6F
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:18	Run time	0:01:43:48
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2992 - >Tb927.10.6300	specific	278748	149	204	0.000957889	36.1771	pfam00333	Ribosomal_S5	 - 	cl02842
Q#2995 - >Tb927.11.1610	superfamily	303062	422	783	9.09032e-11	63.8855	cl19885	Sec6 superfamily	N	 - 
Q#2997 - >Tb927.6.2480	specific	278647	45	109	9.21873e-21	83.2867	pfam00226	DnaJ	 - 	cl02542
Q#2999 - >Tb927.11.19750	specific	289949	16	341	4.5702e-37	137.676	pfam13206	VSG_B	 - 	cl20486
Q#2999 - >Tb927.11.19750	superfamily	287612	377	419	2.389e-07	47.4046	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#3004 - >Tb927.8.7990	superfamily	289137	3306	3551	1.91824e-20	92.1402	cl13737	DUF3638 superfamily	 - 	 - 
Q#3004 - >Tb927.8.7990	specific	290616	555	643	8.15214e-16	74.2816	pfam13905	Thioredoxin_8	 - 	cl00388
Q#3004 - >Tb927.8.7990	specific	289155	3754	3785	1.0061e-13	66.4081	pfam12359	DUF3645	 - 	cl13755
Q#3004 - >Tb927.8.7990	superfamily	294102	25	77	1.02586e-06	47.9104	cl00155	UBQ superfamily	N	 - 
Q#3004 - >Tb927.8.7990	specific	279035	4795	4821	3.95542e-05	41.9539	pfam00641	zf-RanBP	 - 	cl02656
Q#3005 - >Tb927.3.2680	superfamily	294102	445	528	1.14085e-08	50.9825	cl00155	UBQ superfamily	 - 	 - 
Q#3005 - >Tb927.3.2680	specific	289563	146	186	0.00175111	34.9335	pfam12799	LRR_4	 - 	cl19302
Q#3005 - >Tb927.3.2680	multi-dom	214563	446	527	0.00343656	34.9273	smart00213	UBQ	 - 	 - 
Q#3008 - >Tb927.11.6840	multi-dom	274008	42	349	3.47699e-12	67.7742	TIGR02168	SMC_prok_B	C	 - 
Q#3008 - >Tb927.11.6840	multi-dom	274008	258	462	0.000959492	40.8103	TIGR02168	SMC_prok_B	NC	 - 
Q#3009 - >Tb927.8.3800	superfamily	302596	176	595	2.26071e-67	223.842	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	 - 	 - 
Q#3011 - >Tb927.1.1230	specific	199909	291	434	4.50723e-39	137.557	cd10747	DnaJ_C	N	cl21722
Q#3011 - >Tb927.1.1230	specific	199908	225	285	1.12489e-11	58.8062	cd10719	DnaJ_zf	 - 	cl21539
Q#3011 - >Tb927.1.1230	multi-dom	274090	56	449	1.80615e-60	200.519	TIGR02349	DnaJ_bact	 - 	 - 
Q#3012 - >Tb927.2.4280	specific	238073	493	630	1.76222e-45	158.926	cd00127	DSPc	 - 	cl21483
Q#3013 - >Tb927.4.5000	specific	132992	326	436	5.22631e-09	54.6096	cd06974	TerD_like	C	cl18957
Q#3013 - >Tb927.4.5000	superfamily	302750	17	56	0.000220315	41.1276	cl18957	TerD_like superfamily	C	 - 
Q#3015 - >Tb927.7.5350	multi-dom	288943	270	450	0.00631107	37.7595	pfam12128	DUF3584	NC	 - 
Q#3017 - >Tb927.10.13700	superfamily	294324	12	38	3.89802e-07	43.3624	cl00474	PAP2_like superfamily	N	 - 
Q#3019 - >Tb927.1.2150	specific	286259	16	106	6.31889e-35	115.382	pfam09149	DUF1935	 - 	cl07679
Q#3022 - >Tb927.3.260	specific	287612	58	155	6.11315e-13	59.731	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#3023 - >Tb927.11.5820	superfamily	294323	93	297	6.64404e-36	126.953	cl00473	BI-1-like superfamily	 - 	 - 
Q#3024 - >Tb927.3.1910	specific	291900	269	325	4.38779e-24	94.1723	pfam15247	SLBP_RNA_bind	N	cl21106
Q#3026 - >Tb927.10.15970	specific	280018	316	419	8.61834e-26	101.561	pfam01764	Lipase_3	N	cl21494
Q#3026 - >Tb927.10.15970	specific	277249	24	67	2.34817e-05	40.5932	cd00065	FYVE_like_SF	 - 	cl22851
Q#3029 - >Tb927.6.720	specific	280163	47	120	7.78728e-22	82.9128	pfam01929	Ribosomal_L14e	 - 	cl24141
Q#3029 - >Tb927.6.720	specific	240512	7	79	3.50297e-17	70.9674	cd06088	KOW_RPL14	 - 	cl00354
Q#3029 - >Tb927.6.720	multi-dom	225074	4	126	8.17762e-07	44.7121	COG2163	RPL14A	 - 	 - 
Q#3030 - >Tb927.11.7150	specific	280036	7	250	2.11087e-79	239.07	pfam01784	NIF3	 - 	cl15371
Q#3032 - >Tb927.6.5230	specific	289949	25	236	1.12553e-30	120.728	pfam13206	VSG_B	C	cl20486
Q#3032 - >Tb927.6.5230	specific	287612	452	496	6.19388e-12	60.8866	pfam10659	Trypan_glycop_C	N	cl11264
Q#3033 - >Tb927.11.17990	superfamily	304462	1	302	3.97004e-75	234.017	cl21608	Galactosyl_T superfamily	N	 - 
Q#3034 - >Tb927.10.12600	specific	285454	41	176	4.85259e-06	43.9041	pfam08242	Methyltransf_12	 - 	cl17173
Q#3035 - >Tb927.3.1980	superfamily	291627	6	91	0.00926752	33.7163	cl20847	DNA_repr_REX1B superfamily	 - 	 - 
Q#3036 - >Tb927.5.3380	superfamily	291914	366	516	3.20784e-08	50.8399	cl21118	DUF4591 superfamily	 - 	 - 
Q#3037 - >Tb927.11.5350	specific	119392	7	424	5.90544e-31	121.267	cd06174	MFS	 - 	cl21472
Q#3037 - >Tb927.11.5350	multi-dom	278511	7	439	6.36481e-108	326.918	pfam00083	Sugar_tr	 - 	 - 
Q#3038 - >Tb927.11.11880	multi-dom	227355	538	693	0.000890005	42.3724	COG5022	COG5022	NC	 - 
Q#3038 - >Tb927.11.11880	multi-dom	273316	188	247	0.00237264	40.3952	TIGR00878	purM	N	 - 
Q#3041 - >Tb927.3.2730	multi-dom	274768	334	404	0.00585814	39.6055	TIGR03755	conj_TIGR03755	N	 - 
Q#3042 - >Tb927.4.2070	multi-dom	279860	3114	4210	0.00177781	43.1898	pfam01576	Myosin_tail_1	 - 	 - 
Q#3042 - >Tb927.4.2070	multi-dom	286404	1854	2149	0.00360086	41.383	pfam09311	Rab5-bind	 - 	 - 
Q#3042 - >Tb927.4.2070	multi-dom	282027	1317	1681	0.00598141	41.0547	pfam04108	APG17	 - 	 - 
Q#3042 - >Tb927.4.2070	multi-dom	278467	1570	1877	0.00670379	40.6713	pfam00038	Filament	 - 	 - 
Q#3042 - >Tb927.4.2070	multi-dom	274008	2252	3024	1.49447e-27	122.473	TIGR02168	SMC_prok_B	 - 	 - 
Q#3042 - >Tb927.4.2070	multi-dom	224117	746	1450	3.85245e-15	81.6843	COG1196	Smc	N	 - 
Q#3044 - >Tb927.6.5000	superfamily	283293	11	388	8.87776e-17	80.3758	cl20300	DUF773 superfamily	 - 	 - 
Q#3045 - >Tb927.3.3730	specific	213230	620	845	9.00993e-90	289.79	cd03263	ABC_subfamily_A	 - 	cl21455
Q#3045 - >Tb927.3.3730	specific	213230	1526	1742	9.54188e-88	284.012	cd03263	ABC_subfamily_A	 - 	cl21455
Q#3045 - >Tb927.3.3730	specific	289500	1226	1364	0.00024522	43.1983	pfam12730	ABC2_membrane_4	C	cl21474
Q#3045 - >Tb927.3.3730	multi-dom	224054	1526	1801	3.97107e-54	190.211	COG1131	CcmA	 - 	 - 
Q#3045 - >Tb927.3.3730	multi-dom	130256	642	960	2.10297e-39	148.307	TIGR01188	drrA	 - 	 - 
Q#3045 - >Tb927.3.3730	multi-dom	289468	1175	1367	6.71033e-21	95.1516	pfam12698	ABC2_membrane_3	N	 - 
Q#3045 - >Tb927.3.3730	multi-dom	289468	289	535	2.67652e-10	62.7948	pfam12698	ABC2_membrane_3	N	 - 
Q#3046 - >Tb927.6.2130	specific	107224	27	112	2.09844e-34	114.952	cd06467	p23_NUDC_like	 - 	cl00175
Q#3047 - >Tb927.10.8390	specific	279026	3382	3683	1.42804e-75	253.289	pfam00632	HECT	 - 	cl00077
Q#3047 - >Tb927.10.8390	specific	293943	1498	1612	1.43618e-33	126.24	cd12885	SPRY_RanBP_like	 - 	cl02614
Q#3047 - >Tb927.10.8390	superfamily	295394	3019	3151	1.44821e-31	120.124	cl02614	SPRY superfamily	 - 	 - 
Q#3047 - >Tb927.10.8390	specific	293931	2792	2881	2.11171e-09	56.6702	cd11709	SPRY	C	cl02614
Q#3047 - >Tb927.10.8390	superfamily	304605	2153	2303	6.83291e-07	50.4426	cl22861	LamG superfamily	 - 	 - 
Q#3047 - >Tb927.10.8390	superfamily	304605	440	585	0.00143604	40.8126	cl22861	LamG superfamily	 - 	 - 
Q#3047 - >Tb927.10.8390	multi-dom	214523	3358	3683	1.67565e-64	222.494	smart00119	HECTc	 - 	 - 
Q#3049 - >Tb927.10.1270	superfamily	304359	801	1034	5.30482e-55	188.612	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#3049 - >Tb927.10.1270	specific	282977	320	407	1.64159e-16	76.4119	pfam05192	MutS_III	C	cl17822
Q#3049 - >Tb927.10.1270	superfamily	282973	124	257	1.5788e-05	44.2642	cl04975	MutS_II superfamily	 - 	 - 
Q#3049 - >Tb927.10.1270	superfamily	302670	580	627	0.000331013	39.5184	cl17822	MutS_III superfamily	C	 - 
Q#3049 - >Tb927.10.1270	multi-dom	214710	340	807	6.65499e-16	78.4946	smart00533	MUTSd	 - 	 - 
Q#3051 - >Tb927.8.240	superfamily	287612	466	492	6.87033e-06	43.5526	cl11264	Trypan_glycop_C superfamily	N	 - 
Q#3053 - >Tb927.11.16370	specific	282742	361	526	2.90713e-55	183.096	pfam04925	SHQ1	 - 	cl04847
Q#3055 - >Tb927.5.1070	superfamily	303090	378	462	6.60367e-15	70.9409	cl19932	OTU superfamily	C	 - 
Q#3058 - >Tb927.9.1130	specific	289949	17	370	2.0685e-39	143.839	pfam13206	VSG_B	 - 	cl20486
Q#3058 - >Tb927.9.1130	superfamily	287612	409	449	0.000112361	40.0858	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#3059 - >Tb927.11.5340	superfamily	304357	16	406	2.28773e-38	141.46	cl21453	PKc_like superfamily	 - 	 - 
Q#3059 - >Tb927.11.5340	multi-dom	214567	17	407	1.79943e-54	185.811	smart00220	S_TKc	 - 	 - 
Q#3061 - >Tb11.02.5390	superfamily	294350	810	994	0.00980221	38.2027	cl00516	Restriction_endonuclease_like superfamily	C	 - 
Q#3062 - >Tb927.9.10190	superfamily	280999	137	233	0.00214942	38.7905	cl08379	Neur_chan_memb superfamily	NC	 - 
Q#3066 - >Tb927.11.19590	specific	289949	109	345	8.29261e-28	112.638	pfam13206	VSG_B	N	cl20486
Q#3066 - >Tb927.11.19590	specific	287612	386	488	1.39555e-21	88.2357	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#3067 - >Tb927.11.20220	superfamily	279282	17	110	0.00622124	37.3901	cl03014	Trypan_glycop superfamily	C	 - 
Q#3070 - >Tb927.1.1820	superfamily	301351	237	361	7.52773e-11	57.9957	cl14812	PIN_SF superfamily	 - 	 - 
Q#3071 - >Tb927.11.1770	superfamily	299122	60	126	1.86067e-05	40.6975	cl09927	S1_like superfamily	 - 	 - 
Q#3073 - >Tb927.1.5235	superfamily	296151	2	79	0.000104554	37.0152	cl03953	ESAG1 superfamily	N	 - 
Q#3078 - >Tb927.7.4060	specific	286259	8	106	2.17663e-50	153.517	pfam09149	DUF1935	 - 	cl07679
Q#3079 - >Tb927.3.1660	specific	278934	452	522	0.00284425	35.7482	pfam00533	BRCT	 - 	cl00038
Q#3081 - >Tb927.6.3020	superfamily	292296	128	190	0.00305762	37.2071	cl24290	DUF4663 superfamily	N	 - 
Q#3082 - >Tb927.10.660	specific	238958	75	372	6.29609e-120	349.102	cd02000	TPP_E1_PDC_ADC_BCADC	 - 	cl01629
Q#3084 - >Tb11.1451	superfamily	279282	10	375	2.22417e-26	108.652	cl03014	Trypan_glycop superfamily	 - 	 - 
Q#3084 - >Tb11.1451	superfamily	287612	408	438	0.00175261	36.619	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#3085 - >Tb927.9.10790	multi-dom	237546	126	253	0.00280876	37.7473	PRK13889	PRK13889	N	 - 
Q#3088 - >Tb927.8.2980	superfamily	294158	244	360	1.97903e-18	79.6427	cl00228	HIT_like superfamily	 - 	 - 
Q#3089 - >Tb927.11.4700	specific	223729	8	272	5.90693e-141	396.241	COG0656	ARA1	 - 	cl00470
Q#3089 - >Tb927.11.4700	multi-dom	223739	16	271	2.41877e-38	135.533	COG0667	Tas	 - 	 - 
Q#3090 - >Tb927.8.2500	specific	223370	14	221	6.38959e-54	171.637	COG0293	RlmE	 - 	cl17173
Q#3091 - >Tb927.4.670	specific	289928	199	332	0.00541762	36.3028	pfam13185	GAF_2	 - 	cl21515
Q#3092 - >Tb927.2.6050	specific	281977	320	761	5.58531e-178	518.304	pfam04053	Coatomer_WDAD	 - 	cl24022
Q#3092 - >Tb927.2.6050	specific	238121	13	295	2.07681e-51	180.609	cd00200	WD40	 - 	cl02567
Q#3092 - >Tb927.2.6050	multi-dom	225201	24	313	1.67378e-32	130.594	COG2319	WD40	N	 - 
Q#3093 - >Tb927.9.3990	specific	185592	10	194	4.21646e-89	258.367	PTZ00389	PTZ00389	 - 	cl03141
Q#3096 - >Tb927.8.610	specific	282695	366	442	8.69102e-06	44.3117	pfam04871	Uso1_p115_C	C	cl04811
Q#3096 - >Tb927.8.610	superfamily	295369	109	316	3.93488e-05	45.0184	cl02567	WD40 superfamily	N	 - 
Q#3096 - >Tb927.8.610	superfamily	292424	406	491	0.00471455	35.6481	cl23760	KELK superfamily	 - 	 - 
Q#3096 - >Tb927.8.610	multi-dom	225201	81	250	1.18136e-06	50.4723	COG2319	WD40	N	 - 
Q#3098 - >Tb927.4.5710	specific	289949	24	407	2.40353e-22	97.2303	pfam13206	VSG_B	 - 	cl20486
Q#3098 - >Tb927.4.5710	superfamily	287612	462	537	0.00410485	35.8486	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#3099 - >Tb927.9.4680	specific	238167	28	232	7.89107e-95	281.295	cd00268	DEADc	 - 	cl21455
Q#3099 - >Tb927.9.4680	specific	238034	243	356	1.97301e-29	109.635	cd00079	HELICc	 - 	cl21455
Q#3099 - >Tb927.9.4680	multi-dom	185609	25	402	3.79538e-172	485.486	PTZ00424	PTZ00424	 - 	 - 
Q#3101 - >Tb927.8.3530	specific	279543	12	171	1.39781e-62	195.48	pfam01210	NAD_Gly3P_dh_N	 - 	cl21454
Q#3101 - >Tb927.8.3530	specific	284817	193	323	2.87889e-47	155.602	pfam07479	NAD_Gly3P_dh_C	 - 	cl08454
Q#3101 - >Tb927.8.3530	multi-dom	274551	10	339	1.39014e-134	385.927	TIGR03376	glycerol3P_DH	 - 	 - 
Q#3106 - >Tb927.9.9090	superfamily	295369	156	342	3.9285e-22	93.5536	cl02567	WD40 superfamily	N	 - 
Q#3106 - >Tb927.9.9090	multi-dom	225201	48	362	6.80704e-13	68.1915	COG2319	WD40	N	 - 
Q#3108 - >Tb927.10.7360	specific	213180	41	271	8.75211e-79	247.079	cd03213	ABCG_EPDR	 - 	cl21455
Q#3108 - >Tb927.10.7360	specific	279410	378	582	5.30262e-34	127.376	pfam01061	ABC2_membrane	 - 	cl21474
Q#3108 - >Tb927.10.7360	multi-dom	273361	61	643	3.89068e-127	387.481	TIGR00955	3a01204	 - 	 - 
Q#3109 - >Tb927.10.12900	specific	289974	82	144	1.71764e-10	52.2233	pfam13232	Complex1_LYR_1	 - 	cl05087
Q#3111 - >Tb927.9.4900	specific	289487	982	1155	2.55632e-39	142.697	pfam12717	Cnd1	 - 	cl24043
Q#3111 - >Tb927.9.4900	multi-dom	227429	329	1129	6.82324e-40	159.761	COG5098	COG5098	N	 - 
Q#3112 - >Tb927.8.1940	specific	281048	59	564	0	589.091	pfam02990	EMP70	 - 	cl09289
Q#3113 - >Tb927.9.8060	superfamily	288773	24	318	1.22413e-24	102.884	cl13393	WASH_WAHD superfamily	 - 	 - 
Q#3114 - >Tb927.8.910	multi-dom	281188	120	266	0.000548259	40.4524	pfam03153	TFIIA	NC	 - 
Q#3116 - >Tb927.11.5710	specific	278647	360	417	8.87406e-17	72.8863	pfam00226	DnaJ	 - 	cl02542
Q#3116 - >Tb927.11.5710	multi-dom	285811	296	336	0.00246933	37.3561	pfam08648	DUF1777	C	 - 
Q#3118 - >Tb927.8.7820	specific	239905	217	323	2.5965e-11	57.5886	cd04458	CSP_CDS	 - 	cl09927
Q#3119 - >Tb927.11.7140	specific	282342	224	307	3.7891e-35	121.343	pfam04468	PSP1	 - 	cl00770
Q#3120 - >Tb927.7.7080	superfamily	280488	241	364	5.35512e-10	56.8333	cl03541	MAM33 superfamily	N	 - 
Q#3121 - >Tb927.10.11230	superfamily	283660	230	267	1.43981e-11	58.7467	cl05538	SynMuv_product superfamily	C	 - 
Q#3124 - >Tb927.5.920	superfamily	294087	185	292	5.39261e-18	77.6951	cl00125	RHOD superfamily	 - 	 - 
Q#3125 - >Tb927.9.7210	specific	279157	189	541	1.83319e-52	182.431	pfam00773	RNB	 - 	cl19762
Q#3127 - >Tb927.11.5370	superfamily	294317	415	685	0.00579616	38.0013	cl00465	UPF0118 superfamily	N	 - 
Q#3129 - >Tb927.3.2200	specific	278916	78	110	0.000737871	35.4712	pfam00515	TPR_1	 - 	cl22897
Q#3129 - >Tb927.3.2200	multi-dom	290150	43	109	3.21013e-08	48.477	pfam13414	TPR_11	 - 	 - 
Q#3129 - >Tb927.3.2200	multi-dom	290150	195	260	1.97547e-06	43.4694	pfam13414	TPR_11	 - 	 - 
Q#3129 - >Tb927.3.2200	multi-dom	290150	147	226	0.0004135	36.921	pfam13414	TPR_11	 - 	 - 
Q#3130 - >Tb927.5.220	superfamily	289949	123	310	9.55248e-17	80.2816	cl20486	VSG_B superfamily	N	 - 
Q#3130 - >Tb927.5.220	specific	287612	424	539	1.47346e-14	68.2054	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#3131 - >Tb927.3.1260	superfamily	286293	143	180	0.00912885	34.6916	cl07707	PPP4R2 superfamily	NC	 - 
Q#3132 - >Tb927.11.480	specific	206646	96	270	1.89187e-41	141.999	cd00880	Era_like	 - 	cl21455
Q#3132 - >Tb927.11.480	multi-dom	278438	96	272	0.00613251	35.9767	pfam00009	GTP_EFTU	 - 	 - 
Q#3133 - >Tb927.10.7320	specific	293931	48	173	4.20785e-08	48.5811	cd11709	SPRY	 - 	cl02614
Q#3134 - >Tb927.11.18460	specific	287612	367	404	1.40832e-09	53.953	pfam10659	Trypan_glycop_C	N	cl11264
Q#3137 - >Tb927.10.14390	superfamily	302622	370	466	8.34733e-14	65.9752	cl17171	PH-like superfamily	 - 	 - 
Q#3137 - >Tb927.10.14390	superfamily	302622	76	286	0.000353443	40.9459	cl17171	PH-like superfamily	N	 - 
Q#3138 - >Tb927.3.2410	specific	282595	17	196	9.57816e-27	102.822	pfam04757	Pex2_Pex12	 - 	cl04727
Q#3138 - >Tb927.3.2410	specific	238093	227	272	1.12786e-09	51.6776	cd00162	RING	 - 	cl17238
Q#3138 - >Tb927.3.2410	multi-dom	289448	183	269	8.51304e-07	44.7029	pfam12678	zf-rbx1	 - 	 - 
Q#3139 - >Tb927.10.12380	specific	278647	518	574	2.2147e-13	63.6415	pfam00226	DnaJ	 - 	cl02542
Q#3140 - >Tb927.10.1800	specific	289607	120	254	5.3145e-05	40.3942	pfam12847	Methyltransf_18	 - 	cl17173
Q#3142 - >Tb927.5.4470	superfamily	299850	500	620	1.27028e-07	51.0407	cl11967	Nucleotidyl_cyc_III superfamily	N	 - 
Q#3142 - >Tb927.5.4470	superfamily	304375	238	326	0.00943167	36.767	cl21478	ATP-synt_B superfamily	N	 - 
Q#3142 - >Tb927.5.4470	multi-dom	225025	540	620	0.00148929	39.8314	COG2114	AcyC	N	 - 
Q#3143 - >Tb927.11.12260	multi-dom	283447	210	328	7.57423e-05	44.0776	pfam05783	DLIC	NC	 - 
Q#3150 - >Tb927.11.18950	superfamily	279282	50	403	0.00634671	37.3901	cl03014	Trypan_glycop superfamily	 - 	 - 
Q#3153 - >Tb927.11.960	specific	278434	425	556	1.96584e-42	148.127	pfam00004	AAA	 - 	cl21455
Q#3153 - >Tb927.11.960	superfamily	304359	369	442	0.00882973	37.116	cl21455	P-loop_NTPase superfamily	C	 - 
Q#3153 - >Tb927.11.960	multi-dom	214640	421	557	3.21075e-16	74.7173	smart00382	AAA	 - 	 - 
Q#3154 - >Tb927.4.3560	superfamily	301300	68	323	1.45836e-151	425.601	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#3154 - >Tb927.4.3560	superfamily	293496	37	81	0.00162496	34.723	cl23756	STPPase_N superfamily	 - 	 - 
Q#3154 - >Tb927.4.3560	multi-dom	197547	63	324	1.23458e-132	376.938	smart00156	PP2Ac	 - 	 - 
Q#3156 - >Tb927.1.280	specific	140231	1	120	3.26731e-84	239.892	PTZ00204	PTZ00204	 - 	cl23106
Q#3157 - >Tb927.10.8790	superfamily	303090	107	188	2.47125e-09	52.8365	cl19932	OTU superfamily	C	 - 
Q#3158 - >Tb927.5.4540	superfamily	299850	888	1100	1.12891e-38	141.227	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#3158 - >Tb927.5.4540	superfamily	299141	124	419	7.40336e-16	79.1627	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#3159 - >Tb927.6.4190	multi-dom	215636	240	367	0.00132262	40.2454	PLN03218	PLN03218	NC	 - 
Q#3160 - >Tb927.8.4880	specific	99915	723	1136	0	626.528	cd05532	POLBc_alpha	 - 	cl10023
Q#3160 - >Tb927.8.4880	specific	99819	427	669	1.57491e-72	240.207	cd05776	DNA_polB_alpha_exo	 - 	cl10012
Q#3160 - >Tb927.8.4880	multi-dom	278562	686	1137	2.73724e-155	474.475	pfam00136	DNA_pol_B	 - 	 - 
Q#3160 - >Tb927.8.4880	multi-dom	214691	427	909	2.00097e-102	333.343	smart00486	POLBc	 - 	 - 
Q#3162 - >Tb927.8.5770	specific	292816	382	458	2.28163e-18	78.5658	pfam16199	Radical_SAM_C	 - 	cl24695
Q#3162 - >Tb927.8.5770	specific	100105	247	408	2.08781e-07	50.7949	cd01335	Radical_SAM	 - 	cl18962
Q#3162 - >Tb927.8.5770	specific	173926	560	586	0.00101907	36.4849	cd04301	NAT_SF	N	cl17182
Q#3162 - >Tb927.8.5770	multi-dom	273503	62	603	4.18584e-148	439.181	TIGR01211	ELP3	 - 	 - 
Q#3163 - >Tb927.11.4180	specific	282342	380	462	6.05895e-29	107.861	pfam04468	PSP1	 - 	cl00770
Q#3167 - >Tb927.6.5810	multi-dom	279886	91	328	3.85348e-11	60.3042	pfam01609	DDE_Tnp_1	 - 	 - 
Q#3168 - >Tb927.6.500	specific	289949	53	383	5.19816e-21	92.608	pfam13206	VSG_B	 - 	cl20486
Q#3169 - >Tb927.11.3510	superfamily	302890	215	311	3.66031e-08	50.2712	cl19519	FKBP_C superfamily	 - 	 - 
Q#3169 - >Tb927.11.3510	superfamily	304877	451	577	0.00342219	37.5801	cl23720	RILP-like superfamily	 - 	 - 
Q#3170 - >Tb927.11.9310	superfamily	294089	326	733	2.93762e-32	128.113	cl00130	PseudoU_synth superfamily	 - 	 - 
Q#3174 - >Tb927.7.7450	specific	206751	209	373	5.46133e-107	317.318	cd01858	NGP_1	 - 	cl21455
Q#3174 - >Tb927.7.7450	specific	285379	44	169	1.17861e-51	172.39	pfam08153	NGP1NT	 - 	cl06961
Q#3174 - >Tb927.7.7450	superfamily	304359	321	438	8.64801e-05	42.0633	cl21455	P-loop_NTPase superfamily	C	 - 
Q#3174 - >Tb927.7.7450	multi-dom	224083	188	479	3.11736e-68	223.028	COG1161	RbgA	 - 	 - 
Q#3176 - >Tb927.4.1250	specific	278434	622	751	1.26648e-41	147.357	pfam00004	AAA	 - 	cl21455
Q#3176 - >Tb927.4.1250	specific	286361	101	181	6.5416e-20	83.3104	pfam09262	PEX-1N	 - 	cl07772
Q#3176 - >Tb927.4.1250	superfamily	304359	368	499	3.70121e-05	42.9677	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#3176 - >Tb927.4.1250	multi-dom	223540	350	811	2.11335e-70	240.496	COG0464	SpoVK	 - 	 - 
Q#3182 - >Tb927.6.3210	specific	224847	8	172	2.98235e-35	120.494	COG1936	Fap7	 - 	cl17190
Q#3184 - >Tb927.11.7640	superfamily	302875	33	539	5.65902e-139	415.838	cl19482	Peptidase_M8 superfamily	 - 	 - 
Q#3185 - >Tb927.3.5570	specific	277193	169	227	1.06864e-14	65.6129	cd15840	SNARE_Qa	 - 	cl22856
Q#3185 - >Tb927.3.5570	specific	291208	13	108	3.22061e-09	51.9616	pfam14523	Syntaxin_2	 - 	cl00143
Q#3185 - >Tb927.3.5570	specific	283412	207	253	2.20383e-05	39.7047	pfam05739	SNARE	 - 	cl22856
Q#3187 - >Tb927.11.11200	superfamily	302817	29	234	2.44935e-12	66.6956	cl19297	Dor1 superfamily	C	 - 
Q#3189 - >Tb927.4.2630	specific	238167	28	227	2.38491e-83	263.962	cd00268	DEADc	 - 	cl21455
Q#3189 - >Tb927.4.2630	specific	238034	250	381	1.35089e-27	106.938	cd00079	HELICc	 - 	cl21455
Q#3189 - >Tb927.4.2630	specific	285373	679	742	2.04212e-14	67.1965	pfam08147	DBP10CT	 - 	cl06955
Q#3189 - >Tb927.4.2630	multi-dom	214692	41	230	3.43517e-45	159.965	smart00487	DEXDc	 - 	 - 
Q#3190 - >Tb927.6.5390	specific	289949	31	376	4.30662e-44	158.092	pfam13206	VSG_B	 - 	cl20486
Q#3190 - >Tb927.6.5390	specific	287612	423	530	2.61744e-23	93.2433	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#3191 - >Tb927.11.7440	superfamily	295341	25	55	0.000138188	38.4285	cl02518	BTB superfamily	C	 - 
Q#3192 - >Tb927.2.2090	superfamily	287215	532	604	1.47324e-05	45.2205	cl23860	Ax_dynein_light superfamily	N	 - 
Q#3193 - >Tb927.11.13680	superfamily	238064	94	300	5.12181e-13	67.3805	cl23707	LRR_RI superfamily	N	 - 
Q#3195 - >Tb927.7.1540	superfamily	294094	74	226	4.50064e-11	57.6694	cl00140	SNc superfamily	 - 	 - 
Q#3195 - >Tb927.7.1540	multi-dom	214615	73	226	1.38849e-11	59.1973	smart00318	SNc	 - 	 - 
Q#3196 - >Tb927.3.1270	superfamily	281379	230	334	0.000276412	40.4936	cl04030	PRP38 superfamily	N	 - 
Q#3197 - >Tb927.11.1330	specific	214884	6	108	1.25898e-20	78.0978	smart00886	Dabb	 - 	cl10022
Q#3198 - >Tb927.11.16690	specific	238507	159	630	2.33438e-177	518.438	cd01036	ClC_euk	 - 	cl02915
Q#3198 - >Tb927.11.16690	specific	239964	842	894	6.6675e-14	67.2773	cd04591	CBS_pair_EriC_assoc_euk_bac	N	cl15354
Q#3198 - >Tb927.11.16690	specific	278968	655	706	0.000188569	38.7145	pfam00571	CBS	 - 	cl15354
Q#3198 - >Tb927.11.16690	multi-dom	279048	195	623	2.184e-75	248.995	pfam00654	Voltage_CLC	 - 	 - 
Q#3199 - >Tb927.9.1250	specific	279282	21	391	4.01233e-85	266.969	pfam00913	Trypan_glycop	 - 	cl03014
Q#3199 - >Tb927.9.1250	specific	287612	424	539	3.1088e-23	92.8581	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#3202 - >Tb927.11.10660	multi-dom	274008	4351	4975	3.08627e-07	55.833	TIGR02168	SMC_prok_B	N	 - 
